map,tick,killer_steamid,killer,kill_victim_steamid,weapon,attacker_X,attacker_Y,attacker_Z,victim_X,victim_Y,victim_Z,enemy_visible,viewX,viewY,aimDelta,distance,log_aimDelta,aimDelta_diff
de_dust2,98379,7.656119807907323e+16,Vorkämpfer IA,76561198334928100,awp,-419.19085693359375,783.8712768554688,-3.2801513671875,80.27247619628906,307.77227783203125,0.4582366943359375,True,-81.0451,1338005,364515.0,690.0346756197329,12.806325725215059,12.47515322168875
de_dust2,114396,7.656119807907323e+16,Vorkämpfer IA,76561198380883900,awp,-573.0367431640625,2237.888916015625,-120.67987060546876,-477.27294921875,1989.212158203125,-123.3875732421875,False,-142.2719,1981077,0.099,266.4923371515698,0.09440067542148432,-12.711925049793575
de_dust2,114516,7.656119807907323e+16,Vorkämpfer IA,76561198334928100,awp,-642.8493041992188,2199.03173828125,-120.66290283203124,-412.812744140625,1860.537841796875,-127.3204345703125,True,39.8474,0.6139,1226487.0,409.31559907925816,14.019665358694782,13.925264683273298
de_dust2,115038,7.656119807907323e+16,Vorkämpfer IA,76561197990926400,awp,-638.1878662109375,2278.767578125,-118.850341796875,-431.4253540039063,1627.00146484375,-125.84027099609376,True,-12.0362,1095730,0.484,683.8118615424276,0.3947411447451887,-13.624924213949594
de_dust2,15634,7.656119808011454e+16,fame,76561197973757800,ak47,1330.1341552734375,2366.716064453125,32.044803619384766,1347.3973388671875,2043.482421875,-6.03204345703125,False,-110.6241,7.1500,0.4536,325.9261442188941,0.37404323809982437,0.0
de_train,17254,7.656119808011454e+16,,76561198080114500,world,1552.0,-1232.0,-327.759521484375,1552.0,-1232.0,-327.759521484375,False,-56.9078,23.5289,0.5976,0.0,0.4685025031194684,0.09445926501964402
de_ancient,17793,7.656119808011454e+16,fame,76561197973757800,m4a1_silencer,-1727.9481201171875,551.5634765625,73.03125,-1326.2757568359375,621.5258178710938,73.03125,False,117.9599,1191454,2341237.0,407.7197770838749,14.666190407260135,14.197687904140667
de_train,30568,7.656119808011454e+16,fame,76561198160709500,fiveseven,-1141.0347900390625,-625.5460205078125,-88.56964111328125,-1228.1549072265625,-516.03857421875,-88.09600830078125,True,127.3178,2.0747,0.0,139.93577076486454,0.0,-14.666190407260135
de_dust2,36350,7.656119808011454e+16,fame,76561198014259100,ak47,-1239.709716796875,2295.04443359375,7.717483043670654,-1268.941650390625,2238.630126953125,3.4531869888305664,False,96.4304,0.6242,0.4147,63.68095599325751,0.34691749448275155,0.34691749448275155
de_dust2,36610,7.656119808011454e+16,fame,76561198160709500,ak47,-1287.060302734375,2272.575439453125,4.884939193725586,-1652.95751953125,1652.9210205078125,2.347096920013428,True,-166.5091,0.4542,0.0296,719.624077433182,0.029170377299779858,-0.3177471171829717
de_train,38858,7.656119808011454e+16,fame,76561198160709500,m4a1_silencer,-781.6207885742188,-820.029052734375,-200.5577392578125,-1018.9276733398438,-842.6429443359375,-153.96875,True,-5.4533,401524,2471598.0,242.8919092324761,14.720375867572667,14.691205490272887
